RespondentID,Persona,Age,Gender,MaritalStatus,CityTier,Education,NumDependents,EmploymentStatus,YearsEmployed,AnnualIncome_INR,IncomeStability,SecondaryIncome_INR,SavingsPct_Monthly,SavingsBalance_INR,SpendingPattern,CreditUtilization,UPI_TxnMonthly,HasCreditCard,AppBasedLoan,PrimaryLoanType,LoanPurpose_New,LoanAmountSought,LoanTermMonths,ExistingDebt_INR,MonthlyEMI_INR,DebtToIncomeRatio,CreditHistoryYears,NumCreditAccounts,NumHardInquiries,MissedPayments,Bankruptcies,RepaymentHistory,HasProperty,HasVehicle,InvestmentValue_INR,EmergencyFundMonths,RiskTolerance,FinLiteracyScore,HasFinancialPlan,IncomeShockLast3Yr,FamilyBurdenScore,CreditScore,LoanApproved,MarketingSegment,ApprovalProbability
IND01017,MSME_Owner,26,Male,Single,Tier1,Graduate,1,Business_Owner,28,36681.0,Seasonal,0.0,23.643615991470067,13605.0,Borderline,0.5678,19,0,0,BNPL,Personal,964000.0,12,20980.0,1766.0,0.5719,3,4,0,0,0,Good,0,1,0.0,2.7,Medium,5.9,1,1,0.45,514,0,AtRisk,0.3367
IND01018,Retired_Govt,56,Male,Married,Tier2,Graduate,2,Retired,31,59716.0,Stable,0.0,15.863584697562723,22037.0,Borderline,0.4668,25,1,1,Personal_Loan,Home,543000.0,36,83620.0,2346.0,1.4003,17,4,5,0,0,Good,0,1,0.0,6.5,Medium,7.1,1,0,0.3,517,0,AtRisk,0.3708
IND01019,Urban_Salaried,42,Male,Single,Tier2,Postgraduate,3,Salaried_Private,2,146771.0,Stable,10871.0,36.9041688760452,258611.0,Borderline,0.3587,54,0,0,Personal_Loan,Home,145000.0,48,210782.0,4435.0,1.4361,12,4,0,0,0,Excellent,0,0,0.0,5.7,Low,5.8,0,0,0.45,593,1,Emerging,0.6087
IND01020,Homemaker,35,Female,Married,Rural,Graduate,3,Homemaker,0,13382.0,Stable,8575.0,11.450838582510649,3921.0,Just_right,0.4061,3,1,1,None,Business,411000.0,84,3558.0,43.0,0.2659,6,3,3,3,0,Good,0,1,0.0,3.4,Low,3.0,0,0,0.45,472,0,AtRisk,0.3291
IND01021,Homemaker,31,Female,Divorced,Tier2,10th_12th,6,Homemaker,0,8979.0,Stable,37783.0,7.012045792818032,1917.0,Just_right,0.2922,23,1,0,None,Business,120000.0,240,3798.0,16.0,0.4229,0,1,3,2,0,Poor,0,0,0.0,4.8,Medium,3.0,1,1,1.2,424,0,AtRisk,0.2267
IND01022,Gig_Worker,46,Female,Married,Tier3,Diploma,2,Self_Employed,18,53569.0,Seasonal,4561.0,11.48233836123721,18915.0,Borderline,0.5881,14,0,0,Gold_Loan,Debt_Consolidation,280000.0,84,35017.0,421.0,0.6537,18,5,0,1,0,Excellent,1,0,7109.0,1.5,Low,6.3,0,0,0.3,540,1,Emerging,0.5401
IND01023,MSME_Owner,27,Female,Married,Tier2,10th_12th,2,Business_Owner,24,142497.0,Unstable,19196.0,25.819726494021506,132974.0,Borderline,0.5116,28,1,1,Personal_Loan,Debt_Consolidation,357000.0,180,299128.0,1678.0,2.0992,0,3,3,0,0,Poor,1,1,14536.0,2.8,Medium,6.0,1,0,0.3,408,0,AtRisk,0.2326
IND01024,MSME_Owner,34,Male,Divorced,Tier2,10th_12th,5,Business_Owner,2,102899.0,Seasonal,0.0,7.131380421530156,19349.0,Just_right,0.2126,21,1,0,Business_Loan,Business,613000.0,240,200981.0,846.0,1.9532,0,1,5,1,0,Poor,0,0,0.0,1.6,High,7.3,1,0,0.75,424,0,AtRisk,0.3449
IND01025,Urban_Salaried,55,Male,Married,Tier2,Graduate,1,Salaried_Private,8,60682.0,Stable,44858.0,26.56078233635692,42283.0,Just_right,0.3677,44,1,1,Personal_Loan,Education,390000.0,48,46529.0,979.0,0.7668,30,1,1,0,0,Excellent,1,1,23739.0,1.0,Medium,5.5,1,0,0.15,633,1,Emerging,0.5378
IND01026,Urban_Salaried,48,Male,Married,Tier2,Graduate,4,Salaried_Private,3,155594.0,Stable,22518.0,24.775000764528755,148465.0,Just_right,0.5402,46,0,0,Car_Loan,Vehicle,130000.0,36,40132.0,1126.0,0.2579,13,3,1,1,1,Good,1,1,36788.0,0.8,Medium,4.2,1,0,0.6,457,0,AtRisk,0.3662
IND01027,Urban_Salaried,38,Male,Divorced,Tier1,PhD,4,Salaried_Private,11,83285.0,Stable,0.0,31.386119675000494,93707.0,Just_right,0.3288,51,1,1,Car_Loan,Personal,125000.0,240,2661.0,11.0,0.032,9,1,0,0,0,Good,0,1,0.0,5.4,Medium,7.9,0,0,0.6,568,1,Prime,0.6352
IND01028,Gig_Worker,29,Female,Married,Rural,Graduate,3,Self_Employed,29,51029.0,Stable,0.0,9.793163327544766,15849.0,Just_right,0.4242,6,0,0,Personal_Loan,Home,83000.0,24,25802.0,1086.0,0.5056,5,2,3,1,0,Excellent,0,1,0.0,0.0,Medium,1.0,0,1,0.75,480,0,AtRisk,0.3704
IND01029,Gig_Worker,25,Female,Single,Rural,Diploma,4,Self_Employed,23,52584.0,Seasonal,0.0,0.0,0.0,Just_right,0.1516,2,0,0,Education_Loan,Vehicle,447000.0,36,78121.0,2192.0,1.4856,1,1,1,0,0,Fair,0,1,0.0,0.0,Low,5.1,1,0,0.6,481,0,AtRisk,0.2237
IND01030,Retired_Govt,65,Male,Married,Tier1,Postgraduate,0,Retired,38,47182.0,Stable,0.0,29.68786011541442,31463.0,Borderline,0.4342,21,1,0,Business_Loan,Business,211000.0,84,25890.0,311.0,0.5487,30,2,0,0,0,Poor,0,1,0.0,2.7,Medium,8.0,1,0,0.0,517,0,AtRisk,0.3148
IND01031,MSME_Owner,26,Female,Single,Tier2,Graduate,2,Business_Owner,29,41006.0,Stable,0.0,9.837512081846848,17795.0,Just_right,0.6548,34,1,0,BNPL,Personal,1670000.0,60,12712.0,214.0,0.31,0,2,4,5,0,Good,1,1,305176.0,0.0,Low,6.5,1,1,0.6,410,0,AtRisk,0.2998
IND01032,Urban_Salaried,23,Other,Single,Tier1,Postgraduate,3,Salaried_Private,21,130000.0,Seasonal,7517.0,19.733566225154963,95876.0,Well_within,0.4028,58,1,1,Car_Loan,Debt_Consolidation,258000.0,36,19054.0,535.0,0.1466,1,1,3,2,0,Fair,1,0,69533.0,2.3,Medium,6.0,1,1,0.75,480,0,Emerging,0.412
IND01033,Urban_Salaried,39,Female,Married,Tier2,Postgraduate,5,Salaried_Private,10,140126.0,Stable,11647.0,18.930580421693666,123475.0,Borderline,0.3795,45,1,0,BNPL,Personal,258000.0,24,29185.0,1228.0,0.2083,17,6,0,1,0,Poor,0,1,0.0,2.6,Medium,3.8,1,1,1.05,480,0,Emerging,0.4259
IND01034,Homemaker,32,Male,Single,Tier3,10th_12th,6,Homemaker,0,9344.0,Stable,10857.0,2.0628111074529745,516.0,Just_right,0.4042,11,0,1,None,Home,255000.0,180,4277.0,24.0,0.4577,0,7,2,0,0,Fair,0,1,0.0,0.0,Low,7.2,0,0,0.9,501,0,Emerging,0.3968
IND01035,MSME_Owner,24,Female,Single,Tier1,Graduate,2,Business_Owner,20,71646.0,Seasonal,0.0,26.81836383520384,86253.0,Well_within,0.153,24,1,1,Business_Loan,Education,220000.0,84,26627.0,320.0,0.3716,2,4,1,1,0,Fair,0,1,0.0,0.0,Medium,8.8,1,0,0.3,524,0,Emerging,0.3963
IND01036,Urban_Salaried,51,Male,Married,Tier1,Postgraduate,1,Salaried_Private,22,95182.0,Stable,44724.0,20.39765655220514,29203.0,Just_right,0.504,55,1,1,Personal_Loan,Vehicle,105000.0,48,20887.0,439.0,0.2194,7,3,2,2,0,Fair,0,1,0.0,5.4,High,5.6,1,1,0.45,475,0,AtRisk,0.3491
IND01037,Retired_Govt,59,Male,Single,Tier1,Graduate,2,Retired,35,69757.0,Stable,0.0,28.94567287978465,44412.0,Just_right,0.4421,23,1,1,Personal_Loan,Medical,565000.0,240,6058.0,25.0,0.0868,9,7,1,0,0,Excellent,0,1,0.0,4.5,Medium,3.9,0,1,0.6,573,1,Emerging,0.4863
IND01038,Homemaker,47,Female,Single,Tier3,Below10th,2,Homemaker,0,22216.0,Stable,0.0,21.944576563115305,13076.0,Just_right,0.7835,17,0,1,Home_Loan,Personal,173000.0,84,13542.0,163.0,0.6095,2,2,1,2,1,Good,0,0,0.0,1.1,Medium,4.4,1,0,0.3,356,0,AtRisk,0.1894
IND01039,MSME_Owner,45,Male,Married,Tier2,Postgraduate,1,Business_Owner,10,192493.0,Seasonal,21407.0,3.52682923912028,32655.0,Just_right,0.5006,27,0,0,Business_Loan,Business,961000.0,180,52880.0,297.0,0.2747,14,1,2,3,0,Fair,1,0,4786.0,2.9,Low,4.7,1,0,0.15,489,1,Emerging,0.5041
IND01040,Gig_Worker,52,Male,Married,Rural,Graduate,3,Self_Employed,9,18701.0,Seasonal,18954.0,19.60914133963021,10107.0,Well_within,0.1511,7,0,0,Home_Loan,Home,1431000.0,180,77313.0,434.0,4.1339,27,2,4,2,0,Poor,1,1,89282.0,1.5,Low,4.9,1,0,0.45,474,0,AtRisk,0.2423
IND01041,Homemaker,54,Male,Married,Tier3,10th_12th,5,Homemaker,0,9157.0,Stable,2539.0,10.554804041273211,4552.0,Well_within,0.1068,9,0,1,Business_Loan,Business,98000.0,24,201220.0,8468.0,6.0,27,8,3,1,0,Good,0,1,0.0,0.0,Low,3.7,1,1,1.05,526,0,AtRisk,0.3504
IND01042,Rural_Farmer,26,Female,Married,Tier2,10th_12th,3,Self_Employed,29,22442.0,Seasonal,0.0,10.453699690356853,3684.0,Well_within,0.1345,30,0,0,Car_Loan,Personal,109000.0,84,165702.0,1992.0,6.0,0,4,0,5,0,Excellent,1,1,48913.0,0.0,Medium,6.2,1,0,0.45,475,0,Emerging,0.4659
IND01043,Gig_Worker,55,Female,Married,Tier2,10th_12th,2,Self_Employed,11,32127.0,Seasonal,1415.0,6.014760647472345,5878.0,Overspend,0.9434,39,0,1,None,Medical,322000.0,60,6873.0,116.0,0.2139,5,4,7,0,0,Good,1,0,9641.0,4.7,Low,5.7,0,0,0.3,464,0,Emerging,0.4149
IND01044,MSME_Owner,36,Male,Married,Tier2,Postgraduate,2,Business_Owner,4,126662.0,Unstable,0.0,2.260859676917825,13761.0,Just_right,0.4164,14,0,1,Home_Loan,Medical,389000.0,24,8955.0,377.0,0.0707,9,3,1,0,0,Good,1,1,96666.0,6.0,Medium,3.3,0,0,0.3,528,0,Emerging,0.4778
IND01045,Homemaker,48,Female,Single,Tier3,10th_12th,1,Homemaker,0,11064.0,Seasonal,8430.0,0.0,0.0,Well_within,0.2644,10,1,0,Business_Loan,Vehicle,79000.0,84,26568.0,319.0,2.4011,24,4,4,0,0,Excellent,0,1,0.0,5.9,Medium,7.2,1,0,0.15,582,0,Emerging,0.4171
IND01046,Gig_Worker,53,Female,Married,Rural,Diploma,2,Self_Employed,9,14196.0,Seasonal,12124.0,22.449552929941007,4080.0,Just_right,0.2193,6,0,0,Home_Loan,Business,244000.0,240,54104.0,228.0,3.8109,0,4,5,0,0,Excellent,0,1,0.0,1.6,Low,3.8,0,1,0.6,534,0,Emerging,0.4063
IND01047,MSME_Owner,27,Male,Married,Tier1,Graduate,1,Business_Owner,7,77326.0,Seasonal,0.0,12.02942821852906,33324.0,Just_right,0.6679,17,1,0,Car_Loan,Education,127000.0,48,15128.0,318.0,0.1956,2,8,3,2,0,Fair,1,1,46871.0,2.4,Low,4.9,1,0,0.15,461,0,AtRisk,0.291
IND01048,Urban_Salaried,57,Female,Single,Tier2,Graduate,0,Salaried_Private,11,139054.0,Stable,34836.0,29.82257175062093,50751.0,Just_right,0.0934,52,0,1,Home_Loan,Home,800000.0,60,63410.0,1067.0,0.456,30,5,1,0,0,Good,1,0,14279.0,3.3,Low,5.8,0,0,0.0,585,1,Prime,0.6582
IND01049,Retired_Govt,58,Male,Single,Tier2,Graduate,3,Retired,37,61897.0,Stable,7981.0,16.467896098432764,16500.0,Borderline,0.4619,34,1,0,Personal_Loan,NA,241000.0,240,61583.0,259.0,0.9949,3,3,0,0,0,Fair,0,0,0.0,5.8,Low,3.9,1,1,0.75,494,0,AtRisk,0.2997
IND01050,MSME_Owner,22,Female,Single,Tier2,Graduate,3,Business_Owner,19,80143.0,Unstable,0.0,37.36212940474795,67831.0,Overspend,0.7647,18,1,1,Business_Loan,Business,1035000.0,180,11325.0,64.0,0.1413,0,4,0,0,0,Good,1,1,112705.0,1.8,Low,6.2,0,0,0.45,512,0,Emerging,0.4028
IND01051,Gig_Worker,22,Male,Single,Rural,Graduate,2,Self_Employed,4,108732.0,Seasonal,0.0,8.809493534978998,21133.0,Overspend,0.8313,3,0,0,Personal_Loan,Personal,129000.0,180,33557.0,188.0,0.3086,0,4,2,1,0,Good,1,1,5940.0,2.0,Low,5.7,1,0,0.3,501,0,Emerging,0.4643
IND01052,Urban_Salaried,48,Female,Married,Tier1,Graduate,2,Salaried_Private,12,79063.0,Stable,10537.0,11.32238181360039,36048.0,Just_right,0.4407,39,0,1,Education_Loan,Education,122000.0,240,66981.0,282.0,0.8472,27,1,2,3,2,Good,0,0,0.0,2.6,Low,4.5,1,0,0.3,347,0,AtRisk,0.2884
IND01053,Gig_Worker,45,Female,Married,Tier1,Graduate,4,Self_Employed,11,25843.0,Seasonal,41832.0,7.80154076179347,9938.0,Just_right,0.6755,42,1,0,Personal_Loan,Vehicle,396000.0,24,86893.0,3657.0,3.3622,1,4,3,1,0,Good,1,0,963.0,2.2,Medium,7.2,0,0,0.6,449,0,AtRisk,0.3256
IND01054,Homemaker,29,Female,Married,Rural,Graduate,5,Homemaker,0,12395.0,Stable,0.0,23.685708712112323,10954.0,Borderline,0.6695,5,0,1,Personal_Loan,Business,259000.0,24,15388.0,648.0,1.2414,6,2,1,0,0,Poor,1,0,113008.0,1.0,Low,5.4,1,1,1.05,468,0,AtRisk,0.2862
IND01055,Gig_Worker,41,Male,Married,Rural,Diploma,0,Self_Employed,16,33326.0,Unstable,0.0,6.801617966248416,5310.0,Well_within,0.0483,3,0,0,Education_Loan,Education,374000.0,24,138975.0,5849.0,4.17,2,3,2,0,0,Excellent,0,0,0.0,2.1,Low,6.3,0,1,0.3,574,0,Emerging,0.4595
IND01056,MSME_Owner,50,Female,Married,Tier1,10th_12th,2,Business_Owner,26,236181.0,Seasonal,6616.0,16.022297766669908,90353.0,Well_within,0.2917,27,1,0,Personal_Loan,Vehicle,545000.0,60,5381.0,91.0,0.0228,25,2,2,1,0,Fair,1,1,2263.0,0.0,Low,2.9,0,1,0.6,549,1,Emerging,0.5086
IND01057,Urban_Salaried,50,Male,Single,Tier2,Graduate,3,Salaried_Private,23,96810.0,Stable,16218.0,18.06680048297165,51375.0,Just_right,0.5689,38,1,0,Car_Loan,Business,1286000.0,120,19844.0,167.0,0.205,15,6,2,4,0,Good,1,0,2394.0,1.0,High,7.1,1,1,0.75,516,0,Emerging,0.4068
IND01058,MSME_Owner,21,Male,Married,Tier2,Graduate,0,Business_Owner,13,177837.0,Seasonal,3467.0,6.3965594778452495,24867.0,Well_within,0.2897,22,1,0,Personal_Loan,Vehicle,566000.0,180,47079.0,264.0,0.2647,1,3,2,3,1,Good,1,1,18461.0,2.3,Medium,6.7,1,0,0.0,422,0,Emerging,0.4262
IND01059,Urban_Salaried,38,Female,Married,Tier2,PhD,2,Salaried_Private,19,61975.0,Seasonal,0.0,20.6548581958238,53906.0,Just_right,0.4006,48,1,1,Home_Loan,Education,406000.0,240,90578.0,381.0,1.4615,12,7,1,3,0,Fair,0,0,0.0,2.7,Low,3.9,1,1,0.6,449,0,AtRisk,0.3055
IND01060,Rural_Farmer,35,Male,Divorced,Tier2,10th_12th,1,Self_Employed,11,83885.0,Stable,11305.0,0.0,0.0,Well_within,0.1122,19,1,1,Home_Loan,Personal,234000.0,12,40759.0,3431.0,0.4859,8,5,1,0,0,Excellent,1,1,168945.0,2.7,Medium,7.8,0,0,0.15,605,1,Emerging,0.5612
IND01061,Retired_Govt,58,Male,Married,Tier2,Graduate,4,Retired,26,65670.0,Stable,4058.0,18.887999090138724,31915.0,Well_within,0.3035,26,1,0,Personal_Loan,Education,776000.0,48,122303.0,2573.0,1.8624,5,4,1,1,0,Fair,1,0,11596.0,5.9,Medium,5.7,1,0,0.6,488,0,AtRisk,0.3013
IND01062,Gig_Worker,32,Female,Single,Tier2,10th_12th,1,Self_Employed,12,400923.70027491066,Seasonal,0.0,15.727614247875636,11615.0,Well_within,0.8866,42,1,1,Car_Loan,Business,544000.0,12,61195.0,5151.0,0.9273,10,3,2,0,0,Fair,0,1,0.0,1.6,High,6.5,1,1,0.45,488,1,Emerging,0.5529
IND01063,Urban_Salaried,41,Male,Married,Tier1,Graduate,2,Salaried_Private,5,102504.0,Stable,0.0,37.77924225669516,110224.0,Borderline,0.4058,48,1,1,None,Home,139000.0,48,5087.0,107.0,0.0496,19,1,2,0,0,Fair,1,0,4925.0,3.7,Low,7.3,1,0,0.3,550,1,Emerging,0.6003
IND01064,Rural_Farmer,54,Male,Married,Tier3,10th_12th,2,Self_Employed,24,12938.0,Seasonal,0.0,13.527108877922355,7925.0,Just_right,0.676,8,0,0,Car_Loan,Personal,375000.0,12,66746.0,5618.0,5.1585,22,3,0,1,0,Excellent,0,1,0.0,1.5,Medium,6.1,1,1,0.6,523,0,Emerging,0.4441
IND01065,Retired_Govt,56,Male,Single,Rural,Postgraduate,0,Retired,36,45223.0,Stable,8582.0,18.778834661014606,15102.0,Overspend,0.8158,8,0,0,Gold_Loan,Personal,614000.0,240,40417.0,170.0,0.8937,29,1,3,0,0,Excellent,0,1,0.0,7.2,High,1.0,1,0,0.0,545,1,Prime,0.6231
IND01066,Gig_Worker,56,Other,Married,Tier3,Diploma,1,Self_Employed,20,53699.0,Seasonal,21854.0,7.561895122505702,12525.0,Borderline,0.271,10,0,1,Business_Loan,Education,374000.0,84,310649.0,3735.0,5.7849,20,1,0,1,0,Excellent,1,0,188127.0,0.0,High,5.2,0,0,0.15,532,1,Emerging,0.5286
IND01067,Rural_Farmer,26,Male,Single,Tier3,10th_12th,2,Self_Employed,12,21362.0,Seasonal,0.0,13.487594347458142,9677.0,Just_right,0.6992,11,0,0,Car_Loan,Business,421000.0,24,16260.0,684.0,0.7611,4,3,4,0,0,Good,1,1,3168.0,1.0,Low,5.4,0,0,0.3,503,0,AtRisk,0.2815
IND01068,MSME_Owner,35,Male,Married,Tier1,Graduate,2,Business_Owner,0,89100.0,Seasonal,0.0,6.995506185233414,8275.0,Just_right,0.1619,22,1,0,Personal_Loan,Business,188000.0,180,119805.0,672.0,1.3446,0,7,0,1,0,Good,1,0,54289.0,1.7,High,4.9,1,0,0.3,550,1,Emerging,0.5456
IND01069,Gig_Worker,36,Female,Single,Tier3,Graduate,2,Self_Employed,26,47882.0,Seasonal,5588.0,21.73655506054001,30263.0,Borderline,0.2897,7,0,0,Home_Loan,Vehicle,372000.0,24,73783.0,3105.0,1.5409,4,1,3,1,0,Poor,0,1,0.0,1.0,Low,6.0,1,0,0.3,409,0,AtRisk,0.1993
IND01070,Rural_Farmer,37,Male,Divorced,Rural,10th_12th,6,Self_Employed,9,36844.0,Seasonal,0.0,15.944520959940004,6060.0,Just_right,0.8095,4,1,1,Personal_Loan,Home,633000.0,180,12248.0,69.0,0.3324,11,4,2,4,0,Fair,1,1,34146.0,4.3,Medium,2.6,1,0,0.9,429,0,AtRisk,0.3327
IND01071,Urban_Salaried,25,Male,Married,Tier2,PhD,4,Salaried_Private,14,103987.0,Stable,7078.0,25.153092690729267,105116.0,Borderline,0.6435,55,1,1,Home_Loan,Vehicle,565000.0,24,46272.0,1947.0,0.445,4,2,3,2,1,Excellent,1,1,8526.0,4.6,High,6.3,1,0,0.6,421,0,AtRisk,0.321
IND01072,Homemaker,33,Male,Married,Tier2,10th_12th,3,Homemaker,0,12390.0,Seasonal,4324.0,8.172970717797096,2530.0,Just_right,0.6724,32,1,1,Education_Loan,Business,373000.0,84,11061.0,133.0,0.8927,12,1,1,0,0,Fair,0,1,0.0,0.0,Low,4.0,1,0,0.45,452,0,AtRisk,0.342
IND01073,Retired_Govt,67,Male,Single,Tier2,Graduate,2,Retired,35,69872.0,Stable,0.0,22.37739936752656,75754.0,Borderline,0.4845,30,1,0,Gold_Loan,Vehicle,192000.0,180,45696.0,256.0,0.654,30,3,2,0,0,Good,1,1,40659.0,1.4,Low,5.5,1,0,0.3,590,1,Emerging,0.5379
IND01074,Retired_Govt,56,Male,Married,Rural,Graduate,0,Retired,31,51847.0,Stable,0.0,31.728008843704032,57635.0,Borderline,0.7359,2,1,0,Gold_Loan,Medical,76000.0,84,30275.0,364.0,0.5839,30,1,4,0,0,Good,1,1,402.0,3.8,High,3.8,1,1,0.3,555,0,Emerging,0.4587
IND01075,Rural_Farmer,21,Male,Married,Tier2,Diploma,4,Self_Employed,7,15973.0,Unstable,0.0,0.0,0.0,Well_within,0.0424,27,0,0,Education_Loan,NA,186000.0,240,32815.0,138.0,2.0543,1,3,6,0,0,Poor,0,0,0.0,1.4,High,6.2,0,0,0.6,435,0,AtRisk,0.1778
IND01076,MSME_Owner,27,Female,Married,Tier2,Postgraduate,0,Business_Owner,18,156348.0,Seasonal,6096.0,16.20782935369949,50354.0,Well_within,0.3128,27,1,0,Education_Loan,Home,1120000.0,36,4848.0,136.0,0.031,6,2,6,4,0,Poor,0,1,0.0,0.5,Medium,6.4,0,0,0.0,425,0,Emerging,0.4134
IND01077,MSME_Owner,31,Female,Married,Tier1,10th_12th,3,Business_Owner,15,210641.0,Stable,0.0,0.0,0.0,Borderline,0.3194,27,1,1,Business_Loan,Vehicle,347000.0,48,98132.0,2065.0,0.4659,2,3,3,1,0,Good,0,1,0.0,0.7,Medium,10.0,1,0,0.45,520,1,Emerging,0.5908
IND01078,Rural_Farmer,57,Male,Single,Rural,Below10th,5,Self_Employed,14,13981.0,Seasonal,0.0,7.828423584993963,3783.0,Overspend,0.916,3,0,1,BNPL,Personal,289000.0,120,307272.0,2586.0,6.0,30,1,2,4,0,Excellent,0,1,0.0,0.0,High,7.2,0,0,0.75,487,0,AtRisk,0.2509
IND01079,Gig_Worker,55,Female,Married,Tier3,Graduate,1,Self_Employed,0,70713.0,Seasonal,9483.0,13.94139592502608,26357.0,Just_right,0.4901,8,0,1,BNPL,Home,181000.0,60,55884.0,941.0,0.7903,8,3,3,0,0,Good,1,1,10497.0,4.2,Low,4.8,0,1,0.45,472,1,Emerging,0.5152
IND01080,Urban_Salaried,52,Female,Single,Tier1,Postgraduate,2,Salaried_Private,17,190384.0,Seasonal,14073.0,12.862662306136524,104559.0,Well_within,0.1372,51,1,1,Education_Loan,Home,457000.0,48,83161.0,1750.0,0.4368,29,5,3,0,0,Excellent,1,0,21331.0,1.9,High,6.0,1,0,0.3,637,1,Prime,0.7159
IND01081,Retired_Govt,62,Male,Married,Tier3,Graduate,4,Retired,31,82246.0,Stable,0.0,9.05647929023044,27006.0,Borderline,0.4077,14,0,0,Personal_Loan,Education,231000.0,84,49677.0,597.0,0.604,6,5,3,5,0,Good,1,0,15197.0,4.5,High,4.8,0,0,0.6,503,0,Emerging,0.3842
IND01082,Gig_Worker,53,Male,Married,Tier2,10th_12th,1,Self_Employed,25,28241.0,Seasonal,62156.0,11.803907653398849,4746.0,Overspend,0.7394,47,0,0,Home_Loan,Personal,71000.0,120,84733.0,713.0,3.0002,20,1,2,1,0,Good,1,1,23110.0,5.3,Medium,5.0,1,0,0.15,487,0,AtRisk,0.2946
IND01083,Rural_Farmer,36,Male,Married,Tier3,Below10th,4,Self_Employed,3,28880.0,Seasonal,0.0,20.1216189893833,9305.0,Just_right,0.987128512579614,10,1,0,Personal_Loan,Personal,428000.0,180,18623.0,104.0,0.6448,8,1,2,1,0,Excellent,0,0,0.0,3.7,Medium,2.9,0,0,0.6,457,0,Emerging,0.4497
IND01084,Gig_Worker,53,Male,Divorced,Tier2,10th_12th,0,Self_Employed,14,59618.0,Seasonal,0.0,0.7855417171348353,835.0,Overspend,0.7929,31,0,0,Personal_Loan,Business,238000.0,48,84565.0,1779.0,1.4184,13,3,2,0,0,Excellent,0,1,0.0,0.9,High,7.2,0,0,0.0,514,0,AtRisk,0.3644
IND01085,Urban_Salaried,23,Male,Married,Tier1,PhD,0,Salaried_Private,25,102829.0,Stable,39295.0,21.981856993533256,57172.0,Borderline,0.4103,54,1,0,Education_Loan,Business,394000.0,60,94752.0,1595.0,0.9214,1,3,2,0,1,Excellent,1,0,273906.0,3.0,Medium,4.8,1,0,0.0,422,0,AtRisk,0.3181
IND01086,Urban_Salaried,50,Female,Married,Tier2,Graduate,3,Salaried_Private,29,82368.0,Stable,7611.0,12.522890463689954,26467.0,Just_right,0.4347,36,1,0,Gold_Loan,NA,427000.0,12,32312.0,2720.0,0.3923,15,5,4,0,0,Excellent,1,1,36801.0,4.1,Medium,6.0,0,0,0.45,590,1,Emerging,0.6079
IND01087,Retired_Govt,60,Male,Married,Tier2,Graduate,4,Retired,36,53015.0,Stable,22343.0,11.1080714657833,16420.0,Well_within,0.1792,32,0,1,Education_Loan,Debt_Consolidation,118000.0,36,163444.0,4586.0,3.0829,7,4,1,2,2,Excellent,1,1,141832.0,9.7,High,3.5,1,0,0.6,361,0,AtRisk,0.1334
IND01088,Rural_Farmer,42,Female,Married,Tier3,Below10th,6,Self_Employed,27,32595.0,Seasonal,0.0,1.9880102115554124,2897.0,Borderline,0.38,11,0,1,Personal_Loan,Business,822000.0,36,40374.0,1133.0,1.2386,16,3,1,1,1,Good,1,1,1223.0,4.3,Low,2.4,0,0,0.9,451,0,Emerging,0.461
IND01089,Gig_Worker,44,Female,Single,Tier2,10th_12th,3,Self_Employed,11,51234.0,Seasonal,0.0,1.7309422675734665,3069.0,Well_within,0.1745,48,1,0,BNPL,Personal,1064000.0,84,397169.0,4775.0,6.0,11,1,1,0,0,Good,0,1,0.0,0.1,Low,3.6,1,0,0.45,516,0,Emerging,0.4612
IND01090,Gig_Worker,56,Male,Married,Tier3,Diploma,2,Self_Employed,10,159801.0,Seasonal,0.0,18.927743083493905,73788.0,Well_within,0.2373,9,1,1,Business_Loan,Business,451000.0,12,132551.0,11156.0,0.8295,30,4,3,5,0,Fair,0,1,0.0,0.0,High,7.7,0,0,0.3,542,1,Emerging,0.4935
IND01091,Urban_Salaried,21,Male,Single,Tier1,Postgraduate,2,Salaried_Private,20,99460.0,Seasonal,1346.0,25.48745471968109,43611.0,Overspend,0.6278,46,1,0,Car_Loan,Vehicle,619000.0,60,54699.0,921.0,0.55,2,1,2,0,0,Good,1,1,12613.0,4.0,High,4.4,0,1,0.6,489,1,Emerging,0.4886
IND01092,Gig_Worker,28,Female,Married,Tier3,Graduate,4,Self_Employed,13,54940.0,Seasonal,7509.0,14.58561955077858,30330.0,Just_right,0.4157,9,0,1,Personal_Loan,Vehicle,791000.0,36,19835.0,556.0,0.361,2,3,0,0,0,Poor,1,0,10024.0,0.0,Low,4.7,1,0,0.6,478,0,AtRisk,0.3711
IND01093,MSME_Owner,23,Male,Married,Tier1,Graduate,4,Business_Owner,0,478266.0,Stable,0.0,2.271238620588852,29312.0,Well_within,0.1829,25,0,1,Business_Loan,Home,743000.0,240,85555.0,360.0,0.1789,1,1,1,3,0,Good,1,0,15849.0,0.0,Medium,3.4,0,0,0.6,549,1,Prime,0.6348
IND01094,Gig_Worker,35,Female,Single,Tier2,10th_12th,1,Self_Employed,29,56701.0,Stable,28446.0,0.0,0.0,Just_right,0.4242,51,1,0,Personal_Loan,Business,511000.0,180,176943.0,993.0,3.1206,3,3,3,3,0,Poor,1,1,18297.0,5.8,Low,6.5,1,0,0.15,416,0,AtRisk,0.1575
